,state_id,job_id,w_xray_id,field,r_free_7mhf,ff,pdb,r_free_7mhg,r_free_7mhh,r_free_7mhi,r_free_7mhj,r_free_7mhk,w_xray,N
2391,3.0,28.0,4.0,0.7913032252509645,0.3386834884978999,238666.26839077976,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J28_W4/output_0/pdbs/261.pdb,,,0.2229058980210154,0.2297138387320492,,0.5,8
2402,3.0,29.0,4.0,0.8333410717879992,0.3337683094521908,233380.70095925024,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J29_W4/output_4/pdbs/222.pdb,,,0.2520458973787721,,0.2475268649570363,0.5,8
2413,3.0,30.0,4.0,0.8587573478468925,0.3355265634439304,243254.6644714931,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J30_W4/output_0/pdbs/166.pdb,,,,0.2649947019794414,0.2582360824235207,0.5,8
2424,3.0,31.0,4.0,0.756816025975381,,239908.4449870688,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J31_W4/output_2/pdbs/241.pdb,0.316200508750312,0.2134343136805461,0.2271812035445229,,,0.5,8
2435,3.0,32.0,4.0,0.7857636613097996,,242143.70431432323,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J32_W4/output_3/pdbs/202.pdb,0.3144878957899428,0.2329739032613316,,0.2383018622585251,,0.5,8
2446,3.0,33.0,4.0,0.8317683519640091,,280207.04795873683,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J33_W4/output_0/pdbs/238.pdb,0.3165727567661345,0.2628043750483806,,,0.252391220149494,0.5,8
2457,3.0,34.0,4.0,0.7670109576131701,,231474.6016231134,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J34_W4/output_1/pdbs/268.pdb,0.3178715549748235,,0.2148764943264098,0.2342629083119367,,0.5,8
2468,3.0,35.0,4.0,0.8046639862843351,,259767.33475099725,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J35_W4/output_3/pdbs/261.pdb,0.3157165926829064,,0.2502365401544119,,0.2387108534470168,0.5,8
2479,3.0,36.0,4.0,0.8380416555901028,,232733.9558293391,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J36_W4/output_4/pdbs/263.pdb,0.3224384775018377,,,0.2633260131976915,0.2522771648905736,0.5,8
2490,3.0,37.0,4.0,0.5656977659305135,,241951.5700762635,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J37_W4/output_1/pdbs/283.pdb,,0.2004854663426326,0.1833833055193783,0.1818289940685026,,0.5,8
2501,3.0,38.0,4.0,0.6126229237747987,,234837.078164776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J38_W4/output_2/pdbs/251.pdb,,0.1973793448156844,0.1908974095254702,,0.224346169433644,0.5,8
2512,3.0,39.0,4.0,0.6633382738885762,,233144.51705666372,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J39_W4/output_2/pdbs/298.pdb,,0.2072389476417423,,0.2162704030647489,0.239828923182085,0.5,8
2523,3.0,40.0,4.0,0.6495872333824271,,239271.09309547703,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J40_W4/output_2/pdbs/285.pdb,,,0.189180746529027,0.2158697277308365,0.2445367591225636,0.5,8
2534,3.0,41.0,4.0,1.0413039296715,0.3101862490118661,278202.9009467869,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J41_W4/output_3/pdbs/202.pdb,0.2958945476797917,0.2183093055016752,0.2169138274781671,,,0.5,8
2545,3.0,42.0,4.0,1.0790089014398008,0.3102946663017866,294079.77954010153,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J42_W4/output_2/pdbs/274.pdb,0.2945818230124156,0.2269581850798538,,0.2471742270457447,,0.5,8
2556,3.0,43.0,4.0,1.1147639803037446,0.3133928335304763,261420.58136976007,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J43_W4/output_2/pdbs/245.pdb,0.2963398554475046,0.2605220180918335,,,0.2445092732339302,0.5,8
2567,3.0,44.0,4.0,1.072684882128987,0.316391037411883,285533.30816106766,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J44_W4/output_3/pdbs/247.pdb,0.2838919043507146,,0.2317648543931884,0.2406370859732008,,0.5,8
2578,3.0,45.0,4.0,1.0873856563552964,0.2993859076780244,286020.4639325807,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J45_W4/output_3/pdbs/296.pdb,0.2812236463347989,,0.2558255322990412,,0.2509505700434318,0.5,8
2589,3.0,46.0,4.0,1.1164205883407257,0.3022946204039768,291479.7562692546,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J46_W4/output_2/pdbs/167.pdb,0.2796456981192815,,,0.2759483428817383,0.2585319269357289,0.5,8
2600,3.0,47.0,4.0,0.9290826280107304,0.3691967056004956,281123.1947075597,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J47_W4/output_3/pdbs/277.pdb,,0.1874376505615374,0.18424103307942,0.1882072387692775,,0.5,8
2611,3.0,48.0,4.0,0.9824891065634114,0.340840590723039,310564.2575784508,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J48_W4/output_3/pdbs/207.pdb,,0.2020996166128364,0.2093140760984992,,0.2302348231290368,0.5,8
2622,3.0,49.0,4.0,1.0372483911200183,0.3637709174236705,281773.39377570566,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J49_W4/output_0/pdbs/249.pdb,,0.211012644817697,,0.2197742127741051,0.242690616104546,0.5,8
2633,3.0,50.0,4.0,1.0003613657220551,0.3689178217809302,277483.8699219979,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J50_W4/output_3/pdbs/198.pdb,,,0.1920588784921844,0.2117994672409874,0.2275851982079531,0.5,8
2644,3.0,51.0,4.0,0.9301585453189626,,314050.4500685008,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J51_W4/output_3/pdbs/274.pdb,0.3110467103011426,0.2257563301827211,0.1904453879066438,0.2029101169284551,,0.5,8
2655,3.0,52.0,4.0,0.9485015877923396,,279177.38186056993,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J52_W4/output_3/pdbs/142.pdb,0.3193459101704378,0.1975598104856136,0.2043212589410111,,0.227274608195277,0.5,8
2666,3.0,53.0,4.0,0.9892749530860018,,292550.3471384591,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J53_W4/output_3/pdbs/271.pdb,0.3223162755091788,0.2133429496697162,,0.2218757215042787,0.2317400064028281,0.5,8
2677,3.0,54.0,4.0,0.9860759159597596,,290849.3748091439,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J54_W4/output_2/pdbs/295.pdb,0.3327603702544623,,0.2005399647323058,0.215920816132843,0.2368547648401485,0.5,8
2688,3.0,55.0,4.0,0.773056526554375,,291511.90576925274,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J55_W4/output_3/pdbs/229.pdb,,0.1828673525429734,0.1698964743139016,0.1844493408301321,0.2358433588673678,0.5,8
2699,3.0,56.0,4.0,1.2175035184982903,0.3075373435644337,408707.2426703541,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J56_W4/output_1/pdbs/161.pdb,0.2910788593637565,0.2022319355535363,0.194932962885785,0.2217224171307789,,0.5,8
2710,3.0,57.0,4.0,1.2459834004658104,0.2989291732014235,361781.65170247806,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J57_W4/output_2/pdbs/215.pdb,0.2958300772756866,0.2180221234774949,0.2044874463644556,,0.2287145801467496,0.5,8
2721,3.0,58.0,4.0,1.3027462122168476,0.3095832268905498,359974.01125829754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J58_W4/output_3/pdbs/179.pdb,0.2837312124723387,0.2306757558524768,,0.2368343759075238,0.2419216410939587,0.5,8
2732,3.0,59.0,4.0,1.269823398899688,0.3088140932451444,351272.3925894043,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J59_W4/output_0/pdbs/228.pdb,0.2819758965171763,,0.2054033112562771,0.226795205046462,0.2468348928346283,0.5,8
2743,3.0,60.0,4.0,1.136177510076886,0.3539746990174108,321716.20657422,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J60_W4/output_2/pdbs/277.pdb,,0.1940292322686197,0.1784726640929017,0.1974875280567897,0.2122133866411641,0.5,8
2754,3.0,61.0,4.0,1.0971713884925949,,341341.8560683786,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J61_W4/output_3/pdbs/251.pdb,0.326803716955949,0.1926882136380629,0.1709616797205237,0.1819412067759898,0.2247765714020694,0.5,8
2765,3.0,62.0,4.0,1.4265326558148086,0.3121658588711373,417673.7691239392,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N3_J62_W4/output_1/pdbs/195.pdb,0.3037066506125904,0.1996714555625738,0.1833063781302372,0.1979107973642693,0.2297715152740008,0.5,8
2777,4.0,0.0,5.0,0.320124382968403,0.320124382968403,904172.6677997068,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J0_W5/output_3/pdbs/11.pdb,,,,,,1.0,16
2788,4.0,1.0,5.0,0.3127265130085857,,882373.8771260824,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J1_W5/output_3/pdbs/11.pdb,0.3127265130085857,,,,,1.0,16
2798,4.0,2.0,4.0,0.3313029255933203,,734436.5965606314,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J2_W4/output_2/pdbs/14.pdb,,0.3313029255933203,,,,0.5,16
2809,4.0,3.0,4.0,0.313108552593843,,684188.5417707142,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J3_W4/output_0/pdbs/35.pdb,,,0.313108552593843,,,0.5,16
2820,4.0,4.0,4.0,0.3249025007326493,,708692.4650089545,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J4_W4/output_4/pdbs/11.pdb,,,,0.3249025007326493,,0.5,16
2831,4.0,5.0,4.0,0.3492094238236762,,723425.3679035347,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J5_W4/output_2/pdbs/10.pdb,,,,,0.3492094238236762,0.5,16
2842,4.0,6.0,4.0,0.6035147862635688,0.3142419871223549,721223.4023539223,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J6_W4/output_1/pdbs/37.pdb,0.2892727991412139,,,,,0.5,16
2853,4.0,7.0,4.0,0.6477372684185569,0.3397432226080443,766182.8682856753,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J7_W4/output_2/pdbs/13.pdb,,0.3079940458105127,,,,0.5,16
2864,4.0,8.0,4.0,0.6482670441169607,0.3500885628886922,738279.9737228005,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J8_W4/output_4/pdbs/48.pdb,,,0.2981784812282685,,,0.5,16
2875,4.0,9.0,4.0,0.6752695821429702,0.3622734462560233,796993.0629233521,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J9_W4/output_3/pdbs/271.pdb,,,,0.3129961358869469,,0.5,16
2886,4.0,10.0,4.0,0.666995835459057,0.3424494409673405,774651.6691885131,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J10_W4/output_1/pdbs/13.pdb,,,,,0.3245463944917165,0.5,16
2897,4.0,11.0,4.0,0.6367653109334099,,824120.6824934745,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J11_W4/output_3/pdbs/271.pdb,0.328011115476292,0.3087541954571179,,,,0.5,16
2908,4.0,12.0,4.0,0.6258657158791952,,784388.2032404197,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J12_W4/output_4/pdbs/28.pdb,0.3302819586911704,,0.2955837571880247,,,0.5,16
2919,4.0,13.0,4.0,0.6409560766048186,,781159.1701272089,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J13_W4/output_3/pdbs/214.pdb,0.3253898647717256,,,0.3155662118330929,,0.5,16
2930,4.0,14.0,4.0,0.6390040021548251,,759746.8591171687,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J14_W4/output_0/pdbs/11.pdb,0.3326921038350939,,,,0.3063118983197312,0.5,16
2941,4.0,15.0,4.0,0.4382849558948015,,846999.5211260379,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J15_W4/output_4/pdbs/184.pdb,,0.2143865506210618,0.2238984052737397,,,0.5,16
2952,4.0,16.0,4.0,0.4669096657421827,,802607.7989557666,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J16_W4/output_2/pdbs/202.pdb,,0.2352280187102779,,0.2316816470319048,,0.5,16
2963,4.0,17.0,4.0,0.5516233706273475,,896601.952780723,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J17_W4/output_1/pdbs/221.pdb,,0.2660705668307916,,,0.2855528037965559,0.5,16
2974,4.0,18.0,4.0,0.4735543327768924,,841457.4223666609,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J18_W4/output_3/pdbs/155.pdb,,,0.231363824471587,0.2421905083053054,,0.5,16
2985,4.0,19.0,4.0,0.5165113697230364,,855522.4234265775,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J19_W4/output_2/pdbs/96.pdb,,,0.2506305679663625,,0.2658808017566739,0.5,16
2996,4.0,20.0,4.0,0.5600302413528662,,829715.6452046417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J20_W4/output_0/pdbs/263.pdb,,,,0.2724350858705683,0.2875951554822978,0.5,16
3007,4.0,21.0,4.0,0.9349722619371348,0.3100810993143172,937265.3825473032,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J21_W4/output_4/pdbs/15.pdb,0.3037494714141272,0.3211416912086904,,,,0.5,16
3018,4.0,22.0,4.0,0.887899176994007,0.3109196454111715,856392.8981865991,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J22_W4/output_0/pdbs/297.pdb,0.2785500139481383,,0.2984295176346971,,,0.5,16
3029,4.0,23.0,4.0,0.942565205816508,0.314327141520569,944436.5743638172,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J23_W4/output_4/pdbs/59.pdb,0.3025869662632531,,,0.3256510980326858,,0.5,16
3040,4.0,24.0,4.0,0.9217235068401322,0.3096118130191261,917207.4292532916,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J24_W4/output_2/pdbs/32.pdb,0.3000832264491052,,,,0.3120284673719009,0.5,16
3051,4.0,25.0,4.0,0.827417605384797,0.3704972259890638,968097.9782679516,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J25_W4/output_1/pdbs/235.pdb,,0.2271023232023659,0.2298180561933674,,,0.5,16
3062,4.0,26.0,4.0,0.8322156244498935,0.3635022043921432,989287.2084754668,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J26_W4/output_0/pdbs/284.pdb,,0.2341464211759782,,0.2345669988817721,,0.5,16
3073,4.0,27.0,4.0,0.8734968562871306,0.3508005274423383,987032.1246953596,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J27_W4/output_2/pdbs/246.pdb,,0.2581184357774544,,,0.264577893067338,0.5,16
3084,4.0,28.0,4.0,0.825601448630579,0.3730309263125216,972482.0839219902,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J28_W4/output_1/pdbs/231.pdb,,,0.2167895553557587,0.2357809669622988,,0.5,16
3095,4.0,29.0,4.0,0.8927331761042222,0.3645644658283719,983628.4204531622,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J29_W4/output_2/pdbs/125.pdb,,,0.2605538040797256,,0.2676149061961247,0.5,16
3106,4.0,30.0,4.0,0.8896792758767368,0.3491695854680947,989828.595917864,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J30_W4/output_3/pdbs/113.pdb,,,,0.2706185916667579,0.2698910987418842,0.5,16
3117,4.0,31.0,4.0,0.8027199181190328,,955259.587822216,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J31_W4/output_2/pdbs/258.pdb,0.3525523925543645,0.225413387034767,0.2247541385299012,,,0.5,16
3128,4.0,32.0,4.0,0.826348410088699,,959164.311256464,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J32_W4/output_3/pdbs/213.pdb,0.3635968114172796,0.2243574394535575,,0.2383941592178619,,0.5,16
3139,4.0,33.0,4.0,0.8457525911189039,,996283.3440634372,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J33_W4/output_3/pdbs/233.pdb,0.3344493215252636,0.2541088035159661,,,0.2571944660776742,0.5,16
3150,4.0,34.0,4.0,0.8118762623992991,,994126.4009414668,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J34_W4/output_3/pdbs/244.pdb,0.3167264812536277,,0.2420225231236957,0.2531272580219758,,0.5,16
3161,4.0,35.0,4.0,0.8255269177471551,,970818.5060838996,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J35_W4/output_1/pdbs/243.pdb,0.3222537478262154,,0.2502758710139962,,0.2529972989069435,0.5,16
3172,4.0,36.0,4.0,0.86237830963409,,921120.2979646008,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J36_W4/output_2/pdbs/298.pdb,0.3475009674816098,,,0.2667434138452743,0.248133928307206,0.5,16
3183,4.0,37.0,4.0,0.5875450150794689,,885963.4592420863,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J37_W4/output_4/pdbs/272.pdb,,0.2024615745540468,0.1910216582511054,0.1940617822743167,,0.5,16
3193,4.0,38.0,3.0,0.7445324473232918,,718957.5095874079,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J38_W3/output_4/pdbs/222.pdb,,0.2451838356851845,0.238396279255672,,0.2609523323824353,0.25,16
3204,4.0,39.0,3.0,0.7296493438524138,,714187.151589001,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J39_W3/output_4/pdbs/224.pdb,,0.2304636811595204,,0.2306379878187596,0.2685476748741338,0.25,16
3216,4.0,40.0,4.0,0.665739511904063,,926132.2155280998,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J40_W4/output_0/pdbs/216.pdb,,,0.2016121622378897,0.2138414871738002,0.2502858624923731,0.5,16
3226,4.0,41.0,3.0,1.1722739616549116,0.3362024080088707,726157.0772664986,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J41_W3/output_0/pdbs/245.pdb,0.3208947106185389,0.2659702605593275,0.2492065824681745,,,0.25,16
3237,4.0,42.0,3.0,1.1708995453922328,0.3483489980359935,712011.0542590368,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J42_W3/output_4/pdbs/236.pdb,0.3307897631027502,0.2445253090892579,,0.2472354751642312,,0.25,16
3248,4.0,43.0,3.0,1.1892125701132454,0.344167862481242,701625.714798794,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J43_W3/output_2/pdbs/298.pdb,0.31759012780632,0.2671812067608147,,,0.2602733730648687,0.25,16
3259,4.0,44.0,3.0,1.1948774133568072,0.3597692056793119,715537.2759013979,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J44_W3/output_0/pdbs/232.pdb,0.3479111778703302,,0.235593574352077,0.2516034554550881,,0.25,16
3270,4.0,45.0,3.0,1.1591404115445811,0.3340844026333028,695270.0667105035,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J45_W3/output_1/pdbs/119.pdb,0.3054941207984792,,0.2486354841947821,,0.2709264039180171,0.25,16
3281,4.0,46.0,3.0,1.196179034714804,0.3531620978936687,705823.4218544723,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J46_W3/output_3/pdbs/267.pdb,0.3057731622795159,,,0.2726005947914361,0.2646431797501833,0.25,16
3292,4.0,47.0,3.0,1.0617753908025902,0.4041451282544884,754041.3901499092,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J47_W3/output_0/pdbs/237.pdb,,0.215232210699739,0.2133720606800038,0.2290259911683589,,0.25,16
3303,4.0,48.0,3.0,1.1132442460209706,0.3839845466975998,729571.8766551164,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J48_W3/output_4/pdbs/276.pdb,,0.2316316861639976,0.2375036334799287,,0.2601243796794445,0.25,16
3314,4.0,49.0,3.0,1.1295726142740203,0.3874975286158557,732740.2595238609,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J49_W3/output_4/pdbs/145.pdb,,0.2379418155973101,,0.2551450111962514,0.248988258864603,0.25,16
3325,4.0,50.0,3.0,1.1321662995872406,0.3895389230381361,720684.0753746353,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J50_W3/output_3/pdbs/285.pdb,,,0.2357567553385706,0.2263163164898738,0.28055430472066,0.25,16
3336,4.0,51.0,3.0,1.0304956721155545,,713211.7815620442,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J51_W3/output_0/pdbs/271.pdb,0.3701668585211152,0.2263487428714981,0.2118115174952286,0.2221685532277124,,0.25,16
3347,4.0,52.0,3.0,1.0354685599648707,,714105.7137795868,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J52_W3/output_2/pdbs/295.pdb,0.3506345903057399,0.2205815484484905,0.2264590367406139,,0.2377933844700264,0.25,16
3358,4.0,53.0,3.0,1.0572942072637808,,720141.4064537403,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J53_W3/output_3/pdbs/283.pdb,0.3552986305769628,0.2322874270569087,,0.2275125467420423,0.2421956028878669,0.25,16
3369,4.0,54.0,3.0,1.0607631198665215,,707934.3653983553,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J54_W3/output_1/pdbs/243.pdb,0.3392537753577088,,0.22446918503502,0.2437503139324885,0.2532898455413045,0.25,16
3380,4.0,55.0,3.0,0.8740530776974356,,713755.1537793234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J55_W3/output_2/pdbs/266.pdb,,0.2059324151492389,0.2091449194266012,0.2280713198718557,0.2309044232497397,0.25,16
3391,4.0,56.0,3.0,1.296730869286338,0.3511462719149477,732928.4020906487,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J56_W3/output_4/pdbs/272.pdb,0.306730010565771,0.212790479533334,0.2049015624168378,0.2211625448554476,,0.25,16
3402,4.0,57.0,3.0,1.3642150869708265,0.3515108120456875,744146.4963161898,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J57_W3/output_2/pdbs/164.pdb,0.3152439689858256,0.2317287942675903,0.2259060802010176,,0.2398254314707054,0.25,16
3413,4.0,58.0,3.0,1.4048500210720352,0.3593316374090512,750565.2516186965,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J58_W3/output_3/pdbs/198.pdb,0.3104748677433274,0.252606753385103,,0.2374161669162885,0.2450205956182651,0.25,16
3424,4.0,59.0,3.0,1.3491929601817572,0.3435538053936507,727172.6541720718,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J59_W3/output_2/pdbs/208.pdb,0.3064050635307194,,0.2241826940425556,0.2407516957899935,0.234299701424838,0.25,16
3435,4.0,60.0,3.0,1.2595061569670285,0.373402550987764,783905.5570158779,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J60_W3/output_0/pdbs/269.pdb,,0.2127425165068125,0.2021465533874277,0.2194257876308932,0.2517887484541309,0.25,16
3446,4.0,61.0,3.0,1.2415888046085704,,736223.7582842474,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J61_W3/output_2/pdbs/231.pdb,0.3840359765702531,0.2150109736681525,0.1934086566755574,0.2181992628446447,0.2309339348499627,0.25,16
3457,4.0,62.0,3.0,1.5922518426799592,0.366218945676435,809234.7045242572,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N4_J62_W3/output_4/pdbs/277.pdb,0.3294557309359709,0.2254827952002905,0.2115514251099139,0.2184320500315983,0.2411108957257507,0.25,16
